Id,Tweet,Target,Severity
823,bhai bharat bhi ab tk corona free ho chuka hota agar yaha tabligi jamaat n hote,O,M
5006,padh le fir bol kya likha hai boycott gang wala hai kya tu bhipathaan ko boycott karne wale kon the,O,L
4278,is gadhe ashwini ko vakeel kisne bana diya,N/A,N/A
165,haan gaya tha teri maa ke sath aur china kabhi accept nahi karega ke kitne mare hai china ye bhi accept nahi karta ki corona virus china se aya hai,N/A,N/A
5620,madam ap ke note me nano gps chip dhundochai me cheeni koi aur dhund legayad h na yh iconic episode jab ap g huzoori me fake news chala rhi thiwaise galwan me hamare jawan shaheed hue na kyu hue us par kabhi minister ya pm se sawal k,N/A,N/A
4548,votes na deke kya hoga bjp jayegi congress ayegi tab toh pata he hai na ki kya hota hai logic lagao protest karo bjp ki khilaf ki caa leke aao farmers ko hatao hindu rashtra chaiye pressure aise hai fake agenda au,N/A,N/A
3984,prince hum sharminda hai tere katil zinda hai hindusunderattack,I,H
2539,ye massage apne baap ko log ko bata jo flaight se le ke aaye hain corona pahala mareez kab mila kya wo jamati tha suar nafrat ka chashma utaar k dekh tab samjh aayega corona jamaat se phaila h to teri mammi kanika kya kar rahi thi konse m,O,M
7620,inlogo pe thanda pani dalo ,O,L
1312,tere modi papa plane bhar bharker corona videshon se leker aate hain aur tum jaise gobarchaap tablighi per ilzaam lagate ho,O,M
5208,yes pathaan ka pr bahot strong tha lekin uske liye producers ne paise nahi diye andhbhakt aur boycott gang ne pr ka kaam kiya vo bhi free me chaahiye to srk and production house se apne dihadi majdoori ka paisa lelena,I,L
7273,inki pol khul jati hai ab ye nafrati chintu bechare,I,L
5384,abhi adani ke share dubara uper ja rahe hai sanjeev ji hindenburg ko bolo phir koi naya kuchchh nikale ap se to disti hogi,I,L
6672, hasi aa rhaa hai ,N/A,N/A
7417,jis desh me ek medalbrane ke liye tarsana padata hain brbaad me medal ate haibrunhi ko bhi jail bhej ke duniya me brindia ki ijjat nikal rahe hainbrpm narendra modi jibrsudhar jao varana mebrpm  ki sit gawani padegibrmodi   ,N/A,N/A
3301,ye farzi data tere usi farzi link ki tarah hai jo teri gaand se nahi nikal ke bahar aa pa raha hai chal mana ki ye sahi hai to inme,I,L
3311,zamaane se tablighi jamaat wale foreign se aate hain phir chale jaate hainpermission toh indian govt ne hi di na aur screening ya corona test isli,N/A,N/A
328,jai shree ram modi ji aap pok par joh action lene wale ho uskay liye hum bharat wasi bahut khush hai ek dwarkasth hai humay china koh bhi thagda jawab dena hai chin nay corona virus say hindustan ki aarthik vyavastha berojgari hazaron,N/A,N/A
5887,k baare me kya kheyaal hai bhai sahab aapka wohi cr wale k note me nano gps chip daalne wale,N/A,N/A
2491,pure desh ke lagbhag part patient tablighi jamat se hai orr vo bhi tb jb hmare corona fighters ek ek to jabardasti dhundh ke patthar kha ke nikal ke laae hai zra sochiye abhi kitne chupe baithe honge himmat hai to jawab zrur dena isupportbabitaphogattruth,O,M
7521,maafi kaha maangi bhosdike ,I,L
6104,mission bhagva trap ,N/A,N/A
5955,apke me ibro banana bhi haram hai khatun,I,L
7490,are ye vedya jab sports ka channel banaya h to idhar ye sb q upload kr rhe ho ,N/A,N/A
4409,kyunki ve bas ek din beth sakte theunhe ghar chalaane the unke liye koi funding nahi thi bas itni si baat samajh jayo to in fake farmers ke protest ka shadyantra samaj jayoge samajh nahi aata kaise is desh ke vasiyo ne inhe palne diya,I,L
833,corona jihad toh sab khoob chilla rahe thay tablighi jamaat pe ab koi bolega corona yuddh,O,M
3080,aag lagane ki shuruwat to tum logo ne hi ki thi nafrat failaane rahoge to pyar kab tak milega pyar failaate to badle me pyar zarur milta tum logo ke liye bhi to corona china ki paidaish nahi jamaat ki thi to ab same line sa,I,L
3463,kisi zamaane me main bhi tha mahamanav bhakt fir delhi riots shaheen bagh farmer protest aur nupur sharma waale incidents hue jis sb me mahamanav ji ki chuppi aur sarkaar ki nishkriyata ne mera moh bhang kar dia in jamaatio,O,L
5298,musalmaan aur samajhdaari ye kuch jyada nhi ho gya,N/A,N/A
7012,ye zarur kisi muslim katwe ne kiya hoga ,R,H
55,imports parts from china as they gifted corona virus to world modij says atmanirbhar bano ab kayse bane atmanirbhar modij bataoge kya,N/A,N/A
6231,lagta hai madam ke sapne me yogi ji aaya tha ,N/A,N/A
4065,ye bole to theek koi aur bole to inhe mirchi lagti hai mil ke ek ko maarte ho rajasthan mein dhoke se sar kaat dete hi buzdil bc hindusunderattack nupursharma facethetruth,O,M
3452,bas itni hi si baat ham bhi kehna chahte the thode bas tang the ki log haqq ki ladayi ko illegal protests aur shaheen bagh bula rahe the,N/A,N/A
6306,main fast time suna bhagwa love trap par idea bura nahin hai    jai shri ram,R,L
1902,jo tablighi jamat se mere bhai corona virus re recovered huye hainaaj unho ne apna plazma donate krke ye sabit kr diya haiki hindustan secularism ka desh haiyaha ekta aur akhandta ki baat hoti hai,O,M
1482,sahi bola bhai rahul gandhi ki baat tablighi jamaat waale pehle maan lete to corona itna nahi failta,O,L
4874,bade hi hutia admi ho yaar mene kob mana kia ki ssmb is better than pathaan me to kab se kehe raha hu mahesh babu is only global star tu hutiye alag hu mood me ho,I,M
4896,pichle saal bahut boycott huyi hai movie aajkal audience paise konsi bhi movie pe kharch nahi karna chahti hai is saal pathaan tiger bhola jawan aur dunki hi chalegi shayad logo ko bade scale wali movie pasand aane lagi hai sha,N/A,N/A
4151,jis jis ne aadikal se itihaas utha lijiye hinduon ko mitane ka prayatn kiya hai unki pidhiyan unke desh mit gaye hain hindusunderattack,N/A,N/A
3336,shaheen bagh me hua tha survey,N/A,N/A
6017,islam ne abduli v launch kr diya ,R,M
4927,are kuch nahi sare sare twitter par jitne hai bhulo mat aur pathaan ke time ka bhi yaad hai na kaise boycott walo ke saath mil kar boycott kar rahe the,N/A,N/A
947,phir tableeghi jamaat walo ko kyo corona howa wo bhi to waqt wazo krte hain,O,L
5798,nano gps chip install,N/A,N/A
3294,pura desh jaan gaya hai tabligi jamaat ne kitna bada swachta ka abhiyan chalaya tha khule me soach karke corona fighters se badsaluki kar ke tumlogo k,N/A,N/A
2162,agar zee news ka koi insaan corona positive ho jata hai to wo coronawarrior aur agar jamaat ka koi insaan corona positive ho jai to wo coronabomb aur desh drohi wah sudhir chaudhary aap sabse bade desh bhakt ho,O,M
7942,manish kashyap agar galat   kr rha h to aaj bihar ka bhi neta bolta kuchh h aur wo kr nhi pata h to kya wo   nhi kr rhe h agar ye galat kiye to fir honi chahiye but ye viral video to ye nhi bnaya jisne bnaya usse phle puchha jaye ki aisa video kyu bnate ho apna trp krta h aur galat wo ho jata h jo ye kiya hi nhi galat koi karta h aur bali ka bakra koi bn jata h aaj jo ye fake news bnaya h wo bhi usise sikha h video bnana aur agar ye galat kiya h to kanuni krwai ho but uska bhi ho jo aphwaah  rha h chahe wo bihar ke leader ho ya koi bhi jo bolte kuchh h karte kuchh h br agar aaj manish kashyap agar eak galati kiya to sb pichha lg gya sb apne chhanel pe dikha rha h jb achha kaam kiya to kyu nhi dikhaya ye bade chhanel wale,O,L
5084,jab boycott pathaan trend kar rahe the tab sochna tha na ki waqt sabka aata hai voting against canadian kumar,I,L
6776,islaam kabool krne pr jo chaitan nhi hoga wo bhi ban jayega ,R,L
3058,aur agar religion itna protect karta toh phir iran mai nhi hona chahiye tha kisi ko bhi coronavirus waha toh saari aurtein chehre cover karti hai saudi ko kya zarurat thi mecca madina bandh rakhne ki jamaat waalo ko bhi c,N/A,N/A
5491,chalo maan lia sach bhi hoga ye baat theek hai tumhari lekin adani ne scam nahi kia itna power hai hindenburg ke pass toh tata birla ambani wipro par karde report galati agar pakadi toh ki hai galati banakar pakadai nahi gayi,I,L
769,waise shooting achi hogai jamaat islami ke corona zindabad  sharam karo yar ,O,L
7767,bihaar k logg hi iske liye doshi h  ,O,L
3496,shaheen bagh main protest karne wale bhi yhi karte hain lekin use sab kahte hain government ne forcefully htakar achha kiya tumne to todfod karke law and order ki dhajjiya uda di thi rampur main aur chahte the ki tumhari aarti,N/A,N/A
286,funding ki game hai bill gates vaccine bana kar hamara data le lega government ko pese milte hain china ne swabs mai already corona virus lagaya hua hai,N/A,N/A
7898,bhai ye kab se journalist ban gya ,N/A,N/A
4525,post election violence ke liye kuchh bol deteki akhlaq wali hi politics karani hai ya fake farmers protest se khalistan aur mandi dalalo ko support karkedesh ka satyanash karane ki soch rahe ho carore hain hummutthi bhar,I,L
7116,agar masjid bhi hoti to kya ye masjid ke karan hua kya  kuch bhi,N/A,N/A
2333,mr sach toh bol hi sakte hain agar unhe achha nhi lag rha toh yeh unki problem hai not our we speak we write truth corona tablighi jamaat ne failaya hai yeh thukalman chuslami bharat mein rehne layak nhi yeh mera desh hai,O,M
2718,tablighi jamaat me jane wale taqreeban logon me log corona virus test me negative hain aur hi positive case aaya hai chikkaballapurdc rlata madam ka statement indiafightscorona stayhomestaysafe coronavirus covid lockdown breakthechai,O,M
2080,tum jese zehrele logo ne corona virus ko jamaat virus bna diya tum log apne trp ke chakkar me logo ki jaan se khelte ho jha puri dunya me corona he whi tum jese chatukaar media ne ise tableeg virus bna diya,O,L
3390,jnu main nare kon lag rha tha shaheen bagh main kon tha,N/A,N/A
723,lekin inko kaise corona huwa ye to kisi jamaat me bhi nhi gye the,O,M
952,tabhi ki bheed ne itna corona n failaya jitna jamaat ne failaya,O,M
6974,anddbhakton ka hi kaam hai ,O,L
2263,tumhare support ke karan wo galat ko galat kehna band nahi kardega naab tablighi jamati o ne corona failaya me koi kasar nahi choda ab plasma transplant karke pap dho nahi sakte najai hind,O,M
990,bhai jaa kar ek corona waale tablighi ko jhappi de daal itna pyaar umad raha hai toh,O,M
3213,maulana saad imam bhukhari ne kitne police wale ya anya logo ko goli maari hai dharmik sammelan may agar kuch log corona piditt mil gaye to kya organiser aatank wadi hoga tabligh jamaat k alawa bharat may aur,N/A,N/A
1760,phir kya inka thooka hua kha le tu jub kyun nahe bole jub tere chacha jamaat wale poore desh mai corona phela rahe hai har baat pe stand lena sekh sirf apna fayda mat dhekh,O,M
6571,islam hi shaitan  rakshas k bacche hai ye mulle,R,H
4423,bhai tum aise hi vish phenkte raho hum tumhare saath hai ye jo aajkal naya bhaichara nikla hai na ki koi anticaa protest mein flat sell kerke biryani khilaya aur phir fake farmers p,I,L
5480,adani ke peeche hindenburg nahi george soros uske agent congressi aur media bhi hai adani ne desh ka infrastructure develop kiya sreya modi ji ko mila aur jali sirf congressio ki,I,L
1725,aap phokat ka drama kyu kar rahi ho pehle tableegi jamaat k peeche gali de rahi thi ab sonia gandhi ke peeche pad gayi btw ab corona kon kaise spread ho raha hai,O,L
5183,paani ki bottle ne pathaan hit kara hi aur tu boycott karaney chala tha chutiye,I,M
342,yeh sab china ke vajha se hua hai corona virus,N/A,N/A
3702,i also support farmers main ek gaav se hu bhai rajsthan k tumne khet kbhi dekha b nhi hoga lekin ek baat bta de vha pe umar khalid or sharjeel imam ka kya kaam h khalistan ka kya,O,L
4244,hey bhagwan unki bachhe ko v galat raaste me le liya h unhone,N/A,N/A
689,ye tablighi ab auraton ka roop dhaarann karkey nikal padey corona phailaney,O,M
3433,har bewakoofi ka jawaab nahi diya jaata govt ko pataa hai toolkit farmer protest shaheen bagh bbc hindenburg ke aagey bhi election tak bahut kuch aayega kuch bhi kar lo aayega modi hee,N/A,N/A
5204,arre sunaina di besharam vinod pichle din se ghar nahi gaya din mein picture hall mein aur raat ko kejriwal ke madhusala mein jhoom raha hai boycottpathaan,I,L
4945,ha bhai srkians bahut bure hai unko bhi selfie boycott karna chaiye tha jaise tumlogo ne boycott gang ki g mai ghuske pathaan aur aryan case pe negativity failaya tha,N/A,N/A
967,rss janha jivan bantati hai tablighi zamat corona rss janha corona yoddhaa par pushp varshati hai zamat patthar,O,L
7547,bhai y flag ulta kar diya bas,N/A,N/A
7230,hathi ko ungli karoge to hathi bhi ungli karega samne,N/A,N/A
2204,oye sun aaj desh me corona cases h jisme se maan le tablighi jamaat ke the to baki bace kon h bata to,O,M
2714,coronajihaadinindia nizamuddin tableegi jamaat ne jo corona virus saare desh m failaaya h arvind kejriwal and company k support se kya iski bhi inquiry nhi honi chaahiye kya ye bhi planned terrorism nhi h aur sabhi media houses chup kyu h aam public kyu bhugte isko,O,M
4758,pathaan boycott uske biwi bacho ko nahi baksha sushant case ke wajah se srk sir ko bhi troll kiya gaya wo award show ko lekar baad main pata chala wo scripted tha salman sir ke bare main iifa award show ke time,N/A,N/A
5099,jo log boycott kr rhe the unka baap khud aake pathaan ka promotion kr ke gya aukaat aukaat ki baat hai pathaancr,N/A,N/A
7049,yogi ji inka ilaaj krengeinshaa allahbraameeeen ,R,H
7316,kesi police h ye ,N/A,N/A
7052,jai ho jai ho brjai satya sanatan jai vedic dharma ,N/A,N/A
5281,sirf aap ka hi nhi ji ka dhyan bhi kuch der ke liye apni bari aur golgappe par hi tha,I,L
5976,islam ka shaitaan unke dil main hai,R,L
3573,tum jaise loggo ko sirf religious hate failsma ata hai tum hme kya batao gye phle apna dharam ashe se nibha lo india sab ka hai aur tujhe gadhe yeh samaj nhi ayega aur chawal insan yeh bta farmer protest se phle tere kha,I,M
4806,sun le de na pathan ka credit milega na tiger ka milega pathan srk ki wajah se chali tiger pathaan ne jo bawaal kiya uski wajah se chalegi ab jaake bcmc aur kbkj promote karpathan bohot promote ho gayi hainatb bhi ho gayajau ab jawan ka boycott karo,N/A,N/A
5300,dekh bhai tu mujhe mat sikha target karna tha to adani ko hi kyo kiya ambani ko kabhi kar lete hindenburg usi ko target karta hai jo thug hote hai jis tarah adani tha andhbhakto chhod de tu aur sahi galat ka fark,O,L
1991,hahahaha again nothing to say to bolo yar bhakt bhakt ek kam karo bhar do tweet bhakt se par usase tablighi ke phones on nahi honge na dharavi ke corona cases,O,L
4121,cha se chamcha likhna chahta hoon in pakhandi yon ke liye but cha kab chu ho jaata hai pata hi nahi chalta pakistan bharattodoyatra india hinduphobic hindusunderattack,O,M
4760,afsos hota h laalsinghchaddha jaisi masterpiece movie boycott ki wjah se flop ho jaaye aur pathaan jaisi tatti movie usi boycott ki wjah se hit hojye ye gadhe pr k bina kuch nahi hai bheekh mang k bas sbse cameo krwata hai,I,M
6565,inka prophet muhammed khud saitan tha jo saal ki ladki ka rape kiya ,R,H
5299,tum beta dekhte jao tum chamchon aur tumhare pappu ko tumhari had tak jakar akal thikane lagati hai kashmir mein rape wala jumla jo fenka tha pappu ne ab uski emi dene ka time aa gya hai,I,M
6994,pakka koi experiment you tuber hoga ,N/A,N/A
4972,us ke baad bhi pathaan puri duniya me trend kar rahi hai kiya ukhaad liya boycott kar ke ka karwali na khud ki beizzati tumhare baap log bhi samajh gaye ki bollywood se panga lena alag baat hai per khan sahab se panga lenge,I,M
7574,joo karnataka me pakistan jindabad kaha gaya hai voo kya tha aya badaa,N/A,N/A
5035,chup reh boycott pathaan beta jab tum paida bhi nhi hue the tabse srk raj kar raha hai aisi hawaayon se patte hilte hain shah rukh khan nahi,N/A,N/A
3601,vo farmers nahi khalistani hai farmers protest mai khalistan ka flag kyu caa virodh kyu ye sab congress ke chamche hai aur khalistani,O,M
6491,oh beti bht bdi dogli hai tu toh bdhka rhi hai ldkiyon ko kyu jaye teri trf anpdh log b na maane ,N/A,N/A
7299,kisi tere jaise suv ar se inspire hua honga,I,L
7957,hindu muslim  bich jahar bone me aage rss bjp ka kutta hai,I,L
6595,bhagwa love trap beta kismat achhi hogi tumhari agar koi hindu ko tumse muhabbat ho jaaye,N/A,N/A
386,allahamduillaha ham log ko jitna chayya utna badnam kariya jail jana se nhi darta hai bas darta hai to is bat se k kahi hamri wajha se kisse ko takleef n pauch jayya or inshallah jitna chayya utna badnam kar lo,N/A,N/A
6984,kisi ka dharam nahi kahta ke kisi ko dukh do kisi masum ko dukh dena ,N/A,N/A
7301,horrible these jeadis should not be allowed near railway track should be given salon ko treatment isf seen km near railway track,R,H
537,ye world health organisation bhi china se paise lekar china ke sath mili hui hai in logon ne milkar china corona virus failaya duniya mein who band honi chahie aur iska jo director hai usko jail mein dalna chahie,O,L
6388,adam seeker dheko aadhi dimaag wali aurat mohmmad ke anusaar      ,I,L
7459,bjp hatao beti bachao jai shree ram,N/A,N/A
5033,maano ya na maano agar pathaan ko boycott nahi kiya jaata to jitna hit hua usse kam hi hota,N/A,N/A
