Id,Tweet,FAUX
4500,jo log ye bol rahe hai mehangai ki maar hai berozgar hai unlogo se main puchhna chahti hun kya yrs se rozgaar ki line lagi thi sab kuchh free me mil rha tha kya aur haan we dnt suppy fake farmers protest real kisaan r wrkng in their,Fake-Hate
1155,tablighi and liberals mein jyada fark nahi hain tablighi corona faila rahe hai liberals logo ke jehan mein zehar bhar rahe hain,Fake-Hate
2256,yaha kya hindu muslim karne thodi na rakha hai channel ko ab kuch tablighi jamaat vale hai chutiye hai to hai isme sarmana kya hai bolne me dharm k naam pe corona baat diye desh me,Fake-Hate
6960,ye sab youtubers ka kya howa hai br,NonFake-NonHate
1683,zee news walo ko corona ho to wo warriors or agar tablighi walo ko ho to wo zihaadi kya doglapanti hai zee news staff nijamuddin markaj giya tha kiya,Fake-Hate
3171,masjid tablighi jamaat ki baat kr rahe ho na waha toh ek propogande k tahat failaya gaya tha corona aur is deshdrohi gatividhi ko expose krna zaruri bhi tha jise desh k zimmedar nagriko ka samarthan bhi mila mandir k,Fake-Hate
7401,maro salo ko,Fake-NonHate
2057,aur corona ki zimmedaar jamaat nai hai na jamati ne thhuka na gaali di na aur koi galat kaam kiya jamaat ko sirf nishana banaya gaya ye sach hai aap mano ya na mano upar wale ko sab pata hai ok good night,NonFake-NonHate
7159,bjp walo ko koi sharam nhi aati h aise log,Fake-NonHate
4091,jo abhi bhi jaari hai uske chhode huve sapole ab ajgar ban kar yuva hindu ko nigal rahe hai hindusunderattack justicefornitesh,Fake-Hate
7788,khabar dikhane ke liye dhanyawad,NonFake-Hate
3109,madam inn ek bhi jagah se corona ke cases nhi mil rhe jitne jaada jamaat se mil rhe hai or upar se kuch log apne baap ka raaj smjh rhe hai doctor police nurses se jyadati krr rhe hai srf modi ka virodh krne ke liye lo,Fake-Hate
4549,bhaiyaa wahan par gathbandhan ki sarkar hai khattar ji ko soch samajh kar decision lene honge majority mae hote toh abhi tak sab fake farmers protest over ho gaya hota haryana se,Fake-Hate
3724,dekho jab tum log humare farmers protest ko khalistan k mudhe se jodte ho to kya ye socha kisano ko kitna bura lgta hoga sirf gau mutar ki baat k liye unki to zindagia is protest k result pe tikki hui hai,NonFake-NonHate
6398,islam ko izzat,Fake-NonHate
5424,adanihindenburg is report ke baad adani ke share rocket ki speed se badhenge,NonFake-NonHate
7041,meri tho muslim gf haibhut tit maal,Fake-NonHate
2050,he he he chirkut didi joh theek ho rahe hain unko plasma dena padta hai kewal tumhaare tablighi chachha log hi nahi lekin kya karogi kab tablighi wale hi sabse zyda corona patient hain toh,Fake-Hate
4977,bade bhaiya whtsapp university m dakhilaa krwaao hamara boycottpathaan boycottjawan,NonFake-NonHate
3644,desh jal raha jala rahe hai kuch log kanoon ko thenga dikhakarpm ko gali de kar kya yahi protest haikaun kara raha hai isko farmer law ke behalf mein log khalistan ki maang kar rahe haikis ki den hai,NonFake-NonHate
7882,jhatu log khud toh hindi nahi bol patey meney dekha hai south jaha bhi jao local giri over hai humare northeast mey bhi toh south ke log kaam kartey hai humlog to local giri nahi dekha tey,Fake-Hate
624,ek jamaat banaye sau corona bimaaron ki baraat,Fake-Hate
6490,bhagwa love trap kb suru hua ree b mtlb kuch bhi,NonFake-NonHate
7686,kabhi aise agni veer ka mudda nhi chalaya,NonFake-NonHate
5884,aaj pakore khate khate ke note main mujhe gps nano chip miliany buyers out there,NonFake-Hate
263,aur tab se hi nepal wahi kar raha jo china se bola jaata haichahe wo border issue ho yaa abhi corona virus ko leke bola gaya baat ho yaa gorkha regiments ko hurt karne wali baat jo indian army me hai unke liye ek baar bol dete kam se,NonFake-NonHate
5731,chip chip se yaad aaya mai nano gps chi news wali chip ka kya hua,NonFake-NonHate
3370,ama apne karyakarta ki shadi me toh jana hi padega nahi toh shaheenbagh jaisi jaggi pr kaun naare lagayega,NonFake-NonHate
4062,ye students hai educated hai fir bhe andh bhakto jaise kam kar rahe hai hindusunderattack,Fake-NonHate
5535,ek ke note jisme nano gps chip lagi hai woh lagbhag mtr ground se uppar terrace pe pada hai salose koi radar ke nazar me aane ki koshish kar rahi hai aur poora black bhi hochuki hai,NonFake-Hate
6295,are tumhaara rasul ek aaitam hai jo ki tumhare dr jakir nayak ne kaha jaake dekh lo,NonFake-NonHate
6066,behan ek baaar hindu ho jao pata chal jayega islam,NonFake-NonHate
6617,islam ko izzat tapa tap,Fake-NonHate
1803,tablighi jamat narendra modi bilkul nahi par tablighiarfa ne jaroor allah ke bharose chhid rakha haicorona failane ke liye m marega tabhi to corona harega,Fake-Hate
4737,punjab isnt the only state where farmers are protestingthoda sa actual news ki taraf dhyan diya hota to pata lag jata haryana up himachal rajasthan se bhi farmers protest mein hain amp pata hai bill mein kya haitwitter ke fake news pe believe karne vale na hi bole to acha hai,Fake-NonHate
7979,r r r jaise kutto ko gher pachata nahi,Fake-Hate
2386,ayudha parisar ke kuch pujari aur police karmi corona positive kya zarorat thi inhe jamaat mein jaane ki acha hi hua corona ki ghar wapsi hogayi ab corona musalman se hindu hogaya hai ram mandir ke nirmaan se pehle ye ek acchi shuruwat hai,Fake-Hate
6695,kam se kam aurat khet to nahi hoti hamme brjai shree ram,Fake-NonHate
5760,nano gps chip,NonFake-NonHate
1960,rss aur modi ko sidhe naam leke gaali de sakte h lekin desh ko corona dene ke bawjood tabligi jamaat nahi likh sakte pahle mughlo ke hatho aur ab seculaism ke naam pe kab tak hindu marenge,Fake-Hate
2977,musibat bhi tablighi jamat ki den hy ye muslim deshon me ban hy kuchh log isko terror origination bolte hain fir corona isne jaan boojh ke failaya mohd shad surrender kyon nhi krte april ko india corona free ho jaata hum azad ho jaat,Fake-Hate
489,corona virus china ki chaal aaur pkistan ki dogali aatankwad ka heisasha hain,NonFake-Hate
1844,pure india me corona faila di fir safai se aake plasma donate kar do or log ye bhul jaye k inke sade hue dimag k wajah se aaj itne cases agaye india mejahil tablighi jamaat,Fake-Hate
1735,lo ab to fasadi ki bahen ko corona ho gaya main pooch rahi thi jamaat me jane ki kya zaroorat thi tumko ya fir jamati aaye the chilla katne gaumutra pio corona bhagao ki,Fake-Hate
2912,tablighi jaahil corona cancer jamat ye wo log hai jo talwar ke zor pe salwar pehan liye chhote bhai ka pajama bade bhai ka kurta pehenane wale suvaro halala ki aulade ko kaun samjhaye gol topi ye log chor tuchch aurangzeb taimur abdali,Fake-Hate
3220,bhai fake news thi thookne ki nurse se battameezi karne ki toilet karne aur non veg maangne wali proof ho chuka ke fake thi ve socho tablighi jamatiyo ne plasma donate kiya hai corona patients ke liye,NonFake-NonHate
147,china ka pagalpan karo door beezing ke ghamand ko karo chaknachoor see zinping ke hi shareer me dal do corona virus ka phitoor mar zayega zinping corona ho jayega poore dunia se door,NonFake-Hate
5631,ek nano chip gps waala ka note mila hoga,NonFake-Hate
1987,to apki aankhein aj khuli h din phele jab apke sasural wale tablighi naach re the corona ki sehnai bja re the tablighi se soo agent hue tab tha gadho ko ghaas khila ti thi,Fake-Hate
1370,sare tablighi ko muslim rakhege aur corona hone par police aur doctor par attack karege to ab hindu bhi jan bachane ke liye kuchh to karega,Fake-Hate
6547,sharam karlo yaar thodisi,Fake-NonHate
6052,shaitan bhi nallah ko time to time pelta hi rehta hai,Fake-NonHate
7099,nabin pattanaikjindabad,NonFake-NonHate
2812,bare chuu tune kya ukhada hai be apne zindagi mein bol bc usne toh hamare desh ke liye medals jeete hain naam kamaya haitune mc kya kiya hai kinnar saala f bichbabita phogat is a proud woman aur yes cor,Fake-Hate
660,ye tablighi jamaat wale abhi tak sudhre nahi aur kita corona failaoge,Fake-Hate
1795,yeh log dance kar rahe hai yeh log chupey hai ya fasey hai kuansi jamaat ke hai nation wants to know corona ab failega kya yeh sab log bhabhiji papad khake aaye hai,Fake-Hate
7517,naveen ka ba ji se hara,NonFake-NonHate
2512,amit shah ji aap kaise hain aapka tabiyat sahi hai na bade din se aap nahi dikh rahe hain isliye pooch raha hoon namastey aapki bahut zaroorat hai in tablighi ka dimaag thikane lagane ke liye dekh rahe hain sir tablighi jamaat kitna corona,Fake-Hate
3398,arey yeh kya shaheen bagh mein toh app ki hi sherniyon gaayi thi na haan ki nahin,NonFake-NonHate
4283,ye advocate hai ac room me bethkar samaj me zehar fela rahe hai yadi kuch log inke behkawe me akar yudh ladne lage tab bhi ye ac room me rahenge nuksaan un logo ka hoga jo inke behkawe me a jaenge,NonFake-NonHate
1148,lockdownextension because of tablighi jamaatdesh ko piche leke jane me inka bada yogdan haicorona k pahle bhi aur badme bhi,Fake-Hate
3273,yeh pak vale nai sudharne vale ik kaam kiya jaaye humare yaha jo tabliki jamaat ke logoko pakda hai unko pak mein chod diya jaaye corona virus hoga aur case badenge to apne aap hi shant baith ja,Fake-Hate
609,corona tho bass jamaat ke log failate hai ch,Fake-Hate
6288,momina jaha se upar pure islamic log ho jaate hain vahan bhukmari aapas mein market shuru ho jaati hai huron ke chakkar mein allah ki marzi se duniya mein jis desh mein bhi ho vahi aatank machaye ho,Fake-NonHate
6896,ghatiya dharm ghatiya log,Fake-NonHate
3583,dek bhai mene pehle b bola hai fir bolta hu tujhe modi or kise ko dar hai khalistan ka ja india divide na ho jaye to bhai bill vapis lelo farmers ghar chale jayege koi protest nhi,NonFake-NonHate
1931,abhi tak yah samajh mein nahin aaya ki jamaat wale logo ke liye sarkar ne kya kadam uthaya hai unka ilaaj karva rahe hain taki dusre bar for vahi kam karen jo abhi kiya hai corona failana,Fake-Hate
7126,abb to gali dene ka dil nahi karta besharm andhbhakto ko,Fake-NonHate
198,kuch din ke bat pappu bolne lagenge ki corona virus bharat sehi paida kiya huwa hai aur to aur yeh bhi kahenge ki atikraman china ne nahin kiya yeh to modi ne pehla atikraman kiya dimag me kuch bhi nahin hain sirf khandani gobar bhara hain,NonFake-NonHate
2932,ek hum hindu jo corona mahamari pe dharm nhi dekhte hmne kanika kapoor jo hindu hai use social media pe khub galiyan di uski corona ki galti ke wajah se aur hmne jamaat wale ko bhi khud latara aur ek muslim log hai jo apne jamaat wale ko ga,Fake-Hate
2328,baat yeh hai k yeh beemari insano k thru phelti haicorona se darne ki baat nahy usme ehtiyaat ki zarurat haiek infected bnda puri jamaat ko mutasir krskta hai phir hr bnda apne ghur b jaiga udher ghar walon ko karega,Fake-Hate
4390,jab khud ki jaan par aayi toh action lenge par delhi walon aur desh ki janta ka kya jinko shaheen bagh aur fake farmer protest ke naam par sadak band karke pareshn kiya gaya aur hatyaein ki gayi par kuch action nahin hua hypocrisy ki bhi seem,Fake-Hate
767,corona me tumbhi jamaat aur shaheen bagh kar rahe the gaandu,Fake-Hate
4497,arre bhai fake farmers protest kr rahe itna kam kaise ho sakta hai,Fake-Hate
4219,agar up mr hota to yogi baba us haiwan ko uski sahi jgh phuchwa dete oar ye jharkhand me hua hai wha ka cm to khud apni kurshi bachane me mutton party de rha tha agr use thora sa bhi shrm hita to ohh es bachi ki ilaz ki achi arrangement krta justiceforankita hindusunderattack,Fake-NonHate
3256,kon si jamaat me gye the bhatijey uper wale ki laathi me awaaz ni hoti h bahut badnam kr re the na corona se musalmaan ko ab,NonFake-NonHate
203,hum hath dhone se pehle bhi ek baar hath dho le rhe hai or tum sala chamgadar kha liye pakaya bhi nhi china coronavirus,NonFake-NonHate
3511,caanrc k protest mein bhi shaheen bagh mein din raat protest kar re thy sardi mein toh kya hua they were paid,NonFake-NonHate
4932,tumhe kaise pata jhoot aur dalali kar rha ye inn logo ne hi lal singh chaddha ke samay ya koi aur bhi flop movie ke samay collections diya tha tab to boycott wale poora bharosa kar rhe thae ab ye sab hi pathaan ka collecti,Fake-NonHate
6391,kitni dari huyi kom hai,Fake-NonHate
5536,demonetisationdisaster whatsapp university ngc nano gps chip phd holder,NonFake-NonHate
1734,ye log bhakt bhakt krte rhngeha hai ham desh bhakt tmhre jaise bhagode chipe hue atanki nahi to poore desh m jamaat se ake corona felaen,Fake-Hate
5792,mirchi to ab lagegi hindu muslim krne k liye kuch bacha he kaha ayodhya problem solved kartarpur solved ab ky dikaoge apne news channel par ke note par nano gps chip,NonFake-NonHate
2778,jamaat ek jariya tha kaha the apki government jab wo march ko likh rahe the corona is not health emergency modi ji litti chokha kha rahe the kya sarkaar mahine pehle foreign transport band nhi kar sakte the fight band nhi ho sa,Fake-Hate
1708,teri maa ko bhi corona mubarak tere jamaat ko bhi ho jaye sale halala ki paidaish jab tak fadnavis the tab tak tu bill mein ghusa hua tha ab nikal aaya sonia sena ki chatne,Fake-Hate
5173,lagta hai srk ko apna baap bna liya haijab dekho gunn gata hai uska boycottbollywood boycottpathaan,Fake-Hate
5250,inse ummid karte hain kuch log ki wo janwar ko baksh dete inse ummid,Fake-NonHate
5758,maam woh nano gps ka chip nahi milra mera ka note barbaad hogaya,NonFake-Hate
3475,yai lai shaheen bagh wala school jaha pai caa nrc protest chala tha,NonFake-NonHate
6529,wah beta kya logic lagaya ye kahi aur sunna hai kahi ka gyan kahi baat rahe ho,NonFake-NonHate
7746,plz help bihari,NonFake-Hate
5856,namumkin gps nano chip bhi to isi ne lagayi thi ke note me socha nh,NonFake-NonHate
855,aap kaha jamaat me gaye the jo aapko corona ho gya upr wale ke ghar der h andher nhi,Fake-Hate
5686,and all the other nationalist journalists to ekdum kanoon ke sache rakhwale hain ek hi kaafi hai ke note mein nano gps chip yaad hai ke nahin,NonFake-NonHate
6364,puri duniya pareshan h in jahilo k porn hub vale majhab se or duniya sbse ache dharm ko trap bna k bata rhi gajab hypocrisy h,Fake-NonHate
4738,dimag naa hone ke saath sath andhi bhi hai jisko farmers protest mei sirf punjabis hi dikh rahe hai pura desh unke saath hai aur yeh fake self claimed queen faltu mei hi apni bakwaas kr rahi hai,Fake-Hate
4098,dharmo rakshati rakshatah bhagwa to lahrayega jago hindu jago hindusunderattack hindusboycotthalal hindulivesmatters supporthindutvamovie,NonFake-Hate
2161,tablighi jamaat ke suoron ne covid per aapko chunauti dee hai vo har jagaah fail gaye hain vo notes sabzion fruits zabardasti touch aur jooth ke zariye corona faila rahay hain inka ilaaz ek hi hai goli,Fake-Hate
699,nikle the tablighi jamath ko pakadne corona ne inhe pakadliya,Fake-Hate
7909,ye bihar ke log hai publicity ke liye kuch bhi kr sakte hai,Fake-NonHate
3000,apne itne saare baapon ka naam tweets mein jo tu le raha hai rss ka to mujhe pata nahi par aur jo aatank faila rahe hai wo tujhe nahi dikhate kyajaise ki tere ye jamaat wale bhai chip k corona failane ka atank kar rahe,NonFake-NonHate
3697,bhai tab sikh aur baki saara desh ek hi maang kar rhe the ki desh aazad kro aaj protest farmers bill ka hai aur usme khalistan umar khalid sharjeel imam caanrc aur article ki maang ho rhi hai thats the,Fake-Hate
1637,sir kaha hai aap jamaatiyon ki research ke bare me kuch batao jo nizamuddin me chal rahi thi kaun sa spaceship banaya hai jamaat ne corona se bachane ke liye,Fake-Hate
7281,jee kuchh bhi post karte ho aap,NonFake-NonHate
7555,ek baat bta bhai wo pakistan flag toh nhi hai toh kya aap jagah pura muslim country bnane dena chahte ho ye toh nhi hoga chuslims sale,Fake-NonHate
3458,haldwani mein muslims shaheen bagh ki tarah road par baithkar protest kar rahe wahan ka hai,NonFake-NonHate
3582,saalo beef khalotumhe khalistan ka matlab bi pta haijo protest mai wo khalistani ni farmers hai wo,Fake-NonHate
1292,ab bata takley ye sab kon si jamaat mai gaye they jo inko corona hua haijab to bhot jamati jamati chillata tha ab inko q hua,Fake-Hate
4660,bhai shayad aapko nhi ek din kya ek ghanta band se kitna loss hota h or vaise bhi aaj mahin bhar hone aaya hai is fake farmers protest ko,Fake-Hate
6586,yogiji our god best cm,NonFake-NonHate
5617,fir usko kya bologe jo ke note me nano gps chip btate hai or rishwat maangne ke chaker me tihad bhi kaat aaye hai,NonFake-NonHate
1854,khushi to dekho madam ki samhale nahi samhal rahi shashtro mein inhe hi naagin kaha gaya hai ho sakta hai inhone aur tablighi yo ne milkar planning karke bharat mein corona failaya ho,Fake-Hate
5233,pathaan is going bang on lagta hai boycott wale bhi dekhne gaye the unhe bhi acchi lagi kafi pathaan pathaancroreevent,NonFake-NonHate
3764,right khalistan wali btt ko to mai bilkul support ni krti wo waha srf apne haq k lie bethe h or kuch is protest ka glt fyda utha rhe h koi khalistan ki btt kr raha h to koi hindu sikh me futt dlwane ki,NonFake-NonHate
